-1.115,0.626,0.218
-1.101,0.620,0.234
-1.113,0.622,0.243
-1.102,0.625,0.249
-1.116,0.621,0.295
-1.146,0.637,0.350
-1.183,0.636,0.488
-1.196,0.663,0.584
-1.213,0.654,0.707
-1.178,0.645,0.791
-1.157,0.649,0.805
-1.080,0.608,0.683
-1.027,0.547,0.593
-1.004,0.498,0.568
-0.979,0.486,0.538
-0.941,0.431,0.531
-0.885,0.388,0.500
-0.869,0.342,0.526
-0.827,0.313,0.579
-0.804,0.294,0.616
-0.773,0.272,0.631
-0.745,0.254,0.638
-0.725,0.233,0.660
-0.707,0.223,0.644
-0.691,0.218,0.642
-0.684,0.204,0.626
-0.701,0.211,0.603
-0.743,0.215,0.623
-0.774,0.210,0.643
-0.809,0.225,0.630
-0.838,0.283,0.604
-0.889,0.334,0.624
-0.938,0.404,0.600
-0.968,0.435,0.496
-1.022,0.450,0.479
-1.068,0.406,0.549
-1.127,0.303,0.584
-1.163,0.393,0.596
-1.182,0.610,0.615
-1.255,0.747,0.557
-1.229,0.697,0.452
-1.259,0.680,0.513
-1.277,0.741,0.424
-1.258,0.835,0.216
-1.164,0.755,0.082
-1.075,0.638,0.187
-1.043,0.602,0.319
-0.991,0.635,0.230
-0.927,0.620,0.184
-0.883,0.461,0.107
-0.849,0.378,0.073
-0.824,0.354,0.110
-0.788,0.396,0.185
-0.745,0.389,0.143
-0.700,0.381,0.032
-0.716,0.409,0.006
-0.702,0.430,0.028
-0.696,0.473,0.020
-0.710,0.528,0.025
-0.761,0.560,0.046
-0.833,0.478,0.148
-0.889,0.453,0.210
-0.938,0.475,0.337
-0.983,0.564,0.316
-0.996,0.567,0.201
-1.053,0.578,0.187
-1.098,0.573,0.187
-1.194,0.564,0.306
-1.255,0.493,0.473
-1.644,0.561,0.794
-1.244,0.688,0.658
-1.273,0.548,0.738
-1.262,0.549,0.833
-1.129,0.550,0.727
-1.087,0.531,0.711
-1.041,0.469,0.708
-0.996,0.438,0.636
-0.968,0.401,0.700
-0.921,0.349,0.718
-0.844,0.334,0.676
-0.804,0.319,0.604
-0.771,0.291,0.558
-0.726,0.263,0.549
-0.718,0.216,0.611
-0.711,0.158,0.661
-0.709,0.139,0.684
-0.704,0.149,0.712
-0.713,0.166,0.734
-0.746,0.196,0.677
-0.777,0.172,0.605
-0.816,0.193,0.571
-0.839,0.211,0.522
-0.844,0.241,0.477
-0.878,0.323,0.449
-0.890,0.413,0.472
-0.938,0.506,0.523
-1.000,0.503,0.586
-1.053,0.511,0.584
-1.069,0.495,0.548
-1.137,0.552,0.485
-1.177,0.520,0.481
-1.127,0.579,0.476
-1.140,0.593,0.475
-1.305,0.563,0.578
-1.306,0.517,0.556
-1.272,0.579,0.434
-1.231,0.675,0.345
-1.199,0.792,0.341
-1.127,0.771,0.260
-1.076,0.650,0.120
-1.028,0.550,-0.042
-0.882,0.637,-0.113
-0.767,0.688,-0.036
-0.686,0.646,-0.005
-0.707,0.497,0.018
-0.740,0.333,0.020
-0.727,0.295,0.061
-0.702,0.354,0.086
-0.688,0.447,0.057
-0.672,0.481,0.067
-0.697,0.463,0.094
-0.759,0.442,0.093
-0.781,0.502,0.063
-0.841,0.434,0.239
-0.878,0.444,0.292
-0.957,0.482,0.343
-0.922,0.466,0.340
-0.968,0.427,0.320
-1.117,0.332,0.309
-1.182,0.370,0.462
-1.174,0.675,0.659
-1.103,0.895,0.589
-1.062,0.889,0.485
-1.108,0.764,0.494
-1.190,0.578,0.596
-1.196,0.570,0.564
-1.152,0.571,0.714
-1.089,0.559,0.668
-1.032,0.510,0.558
-1.005,0.439,0.568
-0.992,0.412,0.605
-0.931,0.439,0.582
-0.861,0.441,0.561
-0.852,0.387,0.553
-0.825,0.291,0.682
-0.779,0.214,0.744
-0.732,0.187,0.705
-0.720,0.159,0.635
-0.714,0.164,0.668
-0.703,0.186,0.718
-0.698,0.159,0.718
-0.771,0.116,0.786
-0.822,0.127,0.737
-0.822,0.228,0.635
-0.846,0.299,0.626
-0.890,0.318,0.660
-0.943,0.396,0.599
-0.978,0.455,0.512
-1.039,0.501,0.535
-1.094,0.435,0.580
-1.144,0.442,0.582
-1.233,0.479,0.640
-1.301,0.678,0.611
-1.256,0.771,0.671
-1.280,0.687,0.739
-1.406,0.619,0.595
-1.489,0.736,0.369
-1.326,0.838,0.115
-1.145,0.871,-0.142
-1.003,0.842,-0.243
-1.005,0.828,-0.160
-0.919,0.697,-0.046
-0.849,0.634,-0.004
-0.799,0.551,-0.008
